srcip,dstip,ts,td
2769082089,719035603,83930.89690595723,2.9921897479602784
2769082089,719035603,607879.4618674212,0.8639864772307496
2769082089,719035603,32616233.397676263,0.5881235445879283
2769082089,719035603,32616345.2578291,1.975937221318363
2769082089,719035603,38600539.23597729,2.123898694761544
2769082089,719035603,38608814.157374054,0.9561376238938468
2769082089,719035603,38620787.88067985,0.5639686117244208
2769082089,719035603,39264612.907817855,0.5880825262120842
2769082089,719035603,39420598.457147494,0.8441294749666862
2769082089,719035603,43780206.068831004,1.9921218773500697
2769082089,719035603,43996040.63355964,0.4159141684245149
2769082089,719035603,44935853.18142465,0.343891015055738
2769082089,719035603,45443893.18774756,0.48016635618065634
2769082089,719035603,49791877.718355626,11.516019112212842
2769082089,719035603,50724115.733240575,1.0080367848597915
2769082089,719035603,51375891.11683183,7.356164079285848
2769082089,719035603,62288214.96052699,0.5880039700543035
2769082089,719035603,63879977.497467145,0.5397811859414725
2769082089,719035603,64867771.59979075,5.964004745608293
2769082089,719035603,65371481.8118945,0.5722714979772883
2769082089,719035603,65863889.76429973,8.98816523895096
2769082089,719035603,85091932.7887547,4.223979932968849
2769082089,719035603,85184461.32488574,0.34408016857852886
2769082089,719035603,85200388.50707898,0.41179966050551525
2769082089,719035603,85256911.68849052,0.552120965372311
2769082089,719035603,86108508.27033669,1.9081288444345457
2769082089,719035603,86952704.45510784,0.3720007852706111
2769082089,719035603,86988465.0918607,1.140221264102953
2769082089,719035603,87092054.46043068,0.6082149242213969
2769082089,719035603,87440097.9925275,0.22008539547206693
2769082089,719035603,88408033.16315016,1.0241252684156124
2769082089,719035603,89156356.76836401,5.940148587738005
2769082089,719035603,101332144.3292362,0.8398852569366769
2769082089,719035603,101360106.20584454,0.37581724577582143
2769082089,719035603,101704018.08910178,0.11227833230730261
2769082089,719035603,102032083.62800486,2.0440656001582136
2769082089,719035603,102043734.76911348,0.952151529639328
2769082089,719035603,105987176.90327784,3.619790976558271
2769082089,719035603,106022967.20712236,5.116136016573517
2769082089,719035603,106099213.7314467,0.5319434993063401
2769082089,719035603,106103439.63897014,0.4561479688400472
2769082089,719035603,112427005.81774938,6.643752582626461
2769082089,719035603,112766742.82531334,5.460109939134686
2769082089,719035603,113018826.62304454,4.200098465117162
2769082089,719035603,116642660.54005818,3.4279557336694677
2769082089,719035603,116718773.20074075,0.41181751502575004
2769082089,719035603,117302816.36027956,0.9798691370611665
2769082089,719035603,125382858.85862431,2.9799582334906893
2769082089,719035603,130639382.81980754,3.2240173735144357
2769082089,719035603,133027799.63907677,3.783822541954057
2769082089,719035603,133139891.31072527,9.85580667454654
2769082089,719035603,134000182.0225334,1.871971721804937
2769082089,719035603,135092644.08752552,1.415963320999679
2769082089,719035603,138904891.38927948,0.640182577325071
2769082089,719035603,138917002.95358568,0.9799001018479551
2769082089,719035603,167261123.20978168,3.8481186603286863
2769082089,719035603,167665421.21809348,0.5600789137268428
2769082089,719035603,168737292.43260327,0.9320845697231919
2769082089,719035603,172889157.9459519,4.200218375361714
2769082089,719035603,172897164.81456923,7.044210583338728
2769082089,719035603,173909321.12338975,0.07976578167587554
2769082089,719035603,175897155.03259885,0.9879564907307037
2769082089,719035603,176420976.54196784,0.8280425060012502
2769082089,719035603,176953289.18931,0.49215900602165497
2769082089,719035603,193953260.8143565,0.07203924578295406
2769082089,719035603,195593766.3864141,1.023896750226233
2769082089,719035603,195601814.34959725,0.5279051040040019
2769082089,719035603,196201376.9536185,3.9838332550856457
2769082089,719035603,196229614.39388627,0.3758189829850904
2769082089,719035603,196293679.7157185,0.3520020187450141
2769082089,719035603,196905561.85258842,0.9321247644867987
2769082089,719035603,197041468.19981042,0.4360938216791451
2769082089,719035603,197057477.00818187,11.539767103327899
2769082089,719035603,197825683.48887032,0.5438305485450527
2769082089,719035603,197846089.84842807,0.41196864445555326
2769082089,719035603,198661932.97493896,0.5757702083657308
2769082089,719035603,198666405.90756962,3.0399061818289033
2769082089,719035603,199998272.10868517,9.780025047407479
2769082089,719035603,200046179.2894804,5.168046996072678
2769082089,719035603,200490181.77946985,0.4880812435615715
2769082089,719035603,201434072.13757625,0.9639224390331087
2769082089,719035603,201490122.15543222,12.915827940285576
2769082089,719035603,206258139.4865856,0.9202078960310793
2769082089,719035603,206293513.65366566,0.38402060198489635
2769082089,719035603,206309251.55448782,4.860166201595053
2769082089,719035603,211321176.92647117,0.0761165094773607
2769082089,719035603,211325425.61996529,0.02378607365260994
2769082089,719035603,211981487.42728218,0.9679516107074021
2769082089,719035603,212869437.9347411,2.0398980301372323
2769082089,719035603,225913710.58816934,2.6519996828556436
2769082089,719035603,226141828.6506615,0.00421949331752945
2769082089,719035603,226793714.2070455,1.9401710963573449
2769082089,719035603,227669728.17291066,1.1402178278500614
2769082089,719035603,228485547.14536712,0.5757571947329223
2769082089,719035603,228541757.93722484,4.836057779776233
2769082089,719035603,230929616.65855965,3.7839004912348813
2769082089,719035603,230945398.88009694,0.6239453407379167
2769082089,719035603,231173481.19239557,0.9839335313002625
2769082089,719035603,231861317.051984,0.963803711700074
2769082089,719035603,233804980.84279943,0.20422980414935973
2769082089,719035603,233828819.78222466,1.6721492207674296
2769082089,719035603,233837062.11259612,6.775819968061041
2769082089,719035603,235005427.29603705,0.7079591426939001
2769082089,719035603,235033540.98418766,0.4559341568916303
2769082089,719035603,235065373.5673166,4.295812313760602
2769082089,719035603,237009378.88196728,4.380025425909537
2769082089,719035603,237925745.68044713,3.0518211550457113
2769082089,719035603,238229565.94541273,2.8599281166645665
2769082089,719035603,250821933.7567568,11.123938966076397
2769082089,719035603,250822129.21841702,1.9961405565645303
2769082089,719035603,250857714.1137663,0.2639487381945797
2769082089,719035603,251277693.7965704,2.624023881801838
2769082089,719035603,252021115.5628339,0.9921975051714691
2769082089,719035603,252960711.06321558,1.8362010380563893
2769082089,719035603,252968702.92409787,14.943973796265464
2769082089,719035603,253784307.13612884,3.212201888781959
2769082089,719035603,254264159.65901598,0.9438375764902339
2769082089,719035603,268908256.65238947,2.6200977454730605
2769082089,719035603,269264417.6018711,2.0839197638156253
2769082089,719035603,271808097.5347582,4.351943885779262
2769082089,719035603,271831904.49057,1.731864596577633
2769082089,719035603,271847657.43406737,4.46388643562214
2769082089,719035603,273751255.8245129,1.9600375200880096
2769082089,719035603,274675311.70690346,0.41202868547807076
2769082089,719035603,274859306.883998,4.419998196688044
2769082089,719035603,275823567.18353313,0.03619150931784154
2769082089,719035603,275867674.60686666,0.47192993534302463
2769082089,719035603,276851827.7854385,0.9757552178438016
2769082089,719035603,277647468.61653847,5.300154561950357
2769082089,719035603,278139644.4922749,0.9800015278923707
2769082089,719035603,279079784.1444388,1.0160431781712913
2769082089,719035603,283023318.3244721,4.323944136872038
2769082089,719035603,283579021.7656632,0.4160057714870975
2769082089,719035603,284258773.18922806,4.571938401237258
2769082089,719035603,284259117.9074986,0.4801138348391325
2769082089,719035603,284302998.6503413,0.47186333627718025
2769082089,719035603,284778934.0604667,0.5799731053460297
2769082089,719035603,284822677.88128495,0.4399673271963975
2769082089,719035603,288958832.6602269,0.331975810398888
2769082089,719035603,289071133.80729115,5.891784484204555
2769082089,719035603,289619204.096553,1.9157910067673907
2769082089,719035603,290483059.19219583,4.479851268425199
2769082089,719035603,290875334.9651044,0.3720030359938033
2769082089,719035603,290927156.6373801,5.628142166899587
2769082089,719035603,291567614.4406233,0.775911668256952
2769082089,719035603,291595631.55431503,0.4320260942505315
2769082089,719035603,309575825.07214415,3.007963941450243
2769082089,719035603,309615743.7135465,6.332032945685196
2769082089,719035603,309627422.1051241,0.5641251749475866
2769082089,719035603,312691586.45925677,0.084055741994552
2769082089,719035603,327575623.60697806,0.2478791757939448
2769082089,719035603,328467711.6178043,0.959877240083823
