srcip,dstip,ts,td
1712432808.0,719035635.0,1458298359964000.0,0.036
1712432808.0,719035635.0,1458298360316000.0,3.684
1712432808.0,719035635.0,1458298369836000.0,20.164
1712432808.0,719035635.0,1458298371968000.0,0.032
1712432808.0,719035635.0,1458298376964000.0,0.036
1712432808.0,719035635.0,1458298377188000.0,103.812
1712432808.0,719035635.0,1458298380572000.0,103.428
1712432808.0,719035635.0,1458298380968000.0,0.032
1712432808.0,719035635.0,1458298392964000.0,0.036
1712432808.0,719035635.0,1458298396968000.0,0.032
1712432808.0,719035635.0,1458298400968000.0,0.032
1712432808.0,719035635.0,1458298409968000.0,0.032
1712432808.0,719035635.0,1458298411968000.0,0.032
1712432808.0,719035635.0,1458298416968000.0,0.032
1712432808.0,719035635.0,1458298420968000.0,0.032
1712432808.0,719035635.0,1458298429964000.0,0.036
1712432808.0,719035635.0,1458298432968000.0,0.032
1712432808.0,719035635.0,1458298436968000.0,0.032
1712432808.0,719035635.0,1458298440968000.0,0.032
1712432808.0,719035635.0,1458298449936000.0,0.064
1712432808.0,719035635.0,1458298452968000.0,0.032
1712432808.0,719035635.0,1458298456964000.0,0.036
1712432808.0,719035635.0,1458298460960000.0,0.04
1712432808.0,719035635.0,1458298469836000.0,20.164
1712432808.0,719035635.0,1458298472824000.0,20.176
1712432808.0,719035635.0,1458298476968000.0,0.032
1712432808.0,719035635.0,1458298480964000.0,0.036
1712432808.0,719035635.0,1458298497276000.0,43.724
1712432808.0,719035635.0,1458298497964000.0,0.036
1712432808.0,719035635.0,1458298500960000.0,0.04
1712432808.0,719035635.0,1458298501012000.0,250.988
1712432808.0,719035635.0,1458298509964000.0,0.036
1712432808.0,719035635.0,1458298512820000.0,20.18
1712432808.0,719035635.0,1458298517876000.0,20.124
1712432808.0,719035635.0,1458298520964000.0,0.036
1712432808.0,719035635.0,1458298530964000.0,0.036
1712432808.0,719035635.0,1458298540968000.0,0.032
1712432808.0,719035635.0,1458298550968000.0,0.032
1712432808.0,719035635.0,1458298553964000.0,0.036
1712432808.0,719035635.0,1458298557320000.0,3.68
1712432808.0,719035635.0,1458298557968000.0,0.032
1712432808.0,719035635.0,1458298560968000.0,0.032
1712432808.0,719035635.0,1458298570964000.0,0.036
1712432808.0,719035635.0,1458298573968000.0,0.032
1712432808.0,719035635.0,1458298577240000.0,9.76
1712432808.0,719035635.0,1458298577964000.0,0.036
1712432808.0,719035635.0,1458298580968000.0,0.032
1712432808.0,719035635.0,1458298590968000.0,0.032
1712432808.0,719035635.0,1458298593968000.0,0.032
1712432808.0,719035635.0,1458298597580000.0,63.42
1712432808.0,719035635.0,1458298597872000.0,20.128
1712432808.0,719035635.0,1458298601872000.0,20.128
1712432808.0,719035635.0,1458298610968000.0,0.032
1712432808.0,719035635.0,1458298613968000.0,0.032
1712432808.0,719035635.0,1458298630968000.0,0.032
1712432808.0,719035635.0,1458298633968000.0,0.032
1712432808.0,719035635.0,1458298637964000.0,0.036
1712432808.0,719035635.0,1458298641968000.0,0.032
