srcip,dstip,ts,td
3543865521.0,719035192.0,1458298368720000.0,0.28
3543865521.0,719035192.0,1458298368728000.0,0.272
3543865521.0,719035192.0,1458298368736000.0,0.264
3543865521.0,719035192.0,1458298368736000.0,0.264
3543865521.0,719035192.0,1458298368792000.0,0.208
3543865521.0,719035192.0,1458298368820000.0,0.18
3543865521.0,719035192.0,1458298368824000.0,0.176
3543865521.0,719035192.0,1458298368828000.0,0.172
3543865521.0,719035192.0,1458298368840000.0,0.16
3543865521.0,719035192.0,1458298368856000.0,0.144
3543865521.0,719035192.0,1458298368860000.0,0.14
3543865521.0,719035192.0,1458298368860000.0,0.14
3543865521.0,719035192.0,1458298368860000.0,0.14
3543865521.0,719035192.0,1458298368872000.0,0.128
3543865521.0,719035192.0,1458298368880000.0,0.12
3543865521.0,719035192.0,1458298368884000.0,0.1159999999999999
3543865521.0,719035192.0,1458298368892000.0,0.108
3543865521.0,719035192.0,1458298368900000.0,0.1
3543865521.0,719035192.0,1458298368908000.0,0.092
3543865521.0,719035192.0,1458298368948000.0,0.052
3543865521.0,719035192.0,1458298369916000.0,0.084
3543865521.0,719035192.0,1458298369940000.0,0.06
3543865521.0,719035192.0,1458298381500000.0,2.5
3543865521.0,719035192.0,1458298384356000.0,0.644
3543865521.0,719035192.0,1458298384468000.0,0.532
3543865521.0,719035192.0,1458298384620000.0,0.38
3543865521.0,719035192.0,1458298384628000.0,0.3720000000000001
3543865521.0,719035192.0,1458298384640000.0,0.36
3543865521.0,719035192.0,1458298384680000.0,0.32
3543865521.0,719035192.0,1458298384692000.0,0.308
3543865521.0,719035192.0,1458298384732000.0,0.268
3543865521.0,719035192.0,1458298384764000.0,0.236
3543865521.0,719035192.0,1458298384800000.0,0.2
3543865521.0,719035192.0,1458298384808000.0,0.192
3543865521.0,719035192.0,1458298384812000.0,0.188
3543865521.0,719035192.0,1458298384844000.0,0.156
3543865521.0,719035192.0,1458298384900000.0,0.1
3543865521.0,719035192.0,1458298385240000.0,0.76
