srcip,dstip,ts,td
3695901300.0,719035603.0,1458298405456000.0,0.544
3695901300.0,719035603.0,1458298408372000.0,0.628
3695901300.0,719035603.0,1458298408440000.0,0.56
3695901300.0,719035603.0,1458298469488000.0,0.512
3695901300.0,719035603.0,1458298492444000.0,0.556
3695901300.0,719035603.0,1458298493464000.0,0.536
3695901300.0,719035603.0,1458298494324000.0,0.6759999999999999
3695901300.0,719035603.0,1458298494324000.0,0.6759999999999999
3695901300.0,719035603.0,1458298515276000.0,0.7240000000000001
3695901300.0,719035603.0,1458298544344000.0,0.6559999999999999
3695901300.0,719035603.0,1458298546092000.0,0.908
3695901300.0,719035603.0,1458298547156000.0,0.8440000000000001
3695901300.0,719035603.0,1458298549472000.0,0.528
3695901300.0,719035603.0,1458298581440000.0,0.56
3695901300.0,719035603.0,1458298582196000.0,0.804
3695901300.0,719035603.0,1458298584360000.0,0.64
3695901300.0,719035603.0,1458298584488000.0,0.512
3695901300.0,719035603.0,1458298587500000.0,0.5
3695901300.0,719035603.0,1458298588444000.0,0.556
3695901300.0,719035603.0,1458298588452000.0,0.5479999999999999
3695901300.0,719035603.0,1458298590492000.0,0.508
3695901300.0,719035603.0,1458298624452000.0,0.5479999999999999
3695901300.0,719035603.0,1458298642380000.0,0.62
3695901300.0,719035603.0,1458298643380000.0,0.62
3695901300.0,719035603.0,1458298646312000.0,0.688
3695901300.0,719035603.0,1458298646324000.0,0.6759999999999999
3695901300.0,719035603.0,1458298646336000.0,0.664
3695901300.0,719035603.0,1458298647476000.0,0.524
3695901300.0,719035603.0,1458298648384000.0,0.616
3695901300.0,719035603.0,1458298648408000.0,0.5920000000000001
3695901300.0,719035603.0,1458298649492000.0,0.508
3695901300.0,719035603.0,1458298688524000.0,0.476
3695901300.0,719035603.0,1458298691952000.0,1.048
3695901300.0,719035603.0,1458298692016000.0,0.984
3695901300.0,719035603.0,1458298692020000.0,0.98
3695901300.0,719035603.0,1458298692028000.0,0.972
3695901300.0,719035603.0,1458298692028000.0,0.972
3695901300.0,719035603.0,1458298692920000.0,1.08
3695901300.0,719035603.0,1458298692932000.0,1.068
3695901300.0,719035603.0,1458298692940000.0,1.06
3695901300.0,719035603.0,1458298693452000.0,0.5479999999999999
3695901300.0,719035603.0,1458298745412000.0,0.588
3695901300.0,719035603.0,1458298745436000.0,0.564
3695901300.0,719035603.0,1458298747148000.0,0.852
3695901300.0,719035603.0,1458298747176000.0,0.8240000000000001
3695901300.0,719035603.0,1458298747176000.0,0.8240000000000001
3695901300.0,719035603.0,1458298747176000.0,0.8240000000000001
3695901300.0,719035603.0,1458298747196000.0,0.804
3695901300.0,719035603.0,1458298748424000.0,0.5760000000000001
3695901300.0,719035603.0,1458298748436000.0,0.564
3695901300.0,719035603.0,1458298758360000.0,0.64
3695901300.0,719035603.0,1458298758364000.0,0.636
3695901300.0,719035603.0,1458298761036000.0,0.964
3695901300.0,719035603.0,1458298761056000.0,0.944
3695901300.0,719035603.0,1458298761064000.0,0.936
3695901300.0,719035603.0,1458298766504000.0,0.496
3695901300.0,719035603.0,1458298768484000.0,0.516
3695901300.0,719035603.0,1458298776500000.0,0.5
3695901300.0,719035603.0,1458298776540000.0,0.46
3695901300.0,719035603.0,1458298777352000.0,0.648
3695901300.0,719035603.0,1458298777356000.0,0.644
3695901300.0,719035603.0,1458298777364000.0,0.636
3695901300.0,719035603.0,1458298778964000.0,1.036
3695901300.0,719035603.0,1458298778968000.0,1.032
3695901300.0,719035603.0,1458298778968000.0,1.032
3695901300.0,719035603.0,1458298779012000.0,0.988
3695901300.0,719035603.0,1458298779012000.0,0.988
3695901300.0,719035603.0,1458298779012000.0,0.988
3695901300.0,719035603.0,1458298779032000.0,0.968
3695901300.0,719035603.0,1458298780380000.0,0.62
3695901300.0,719035603.0,1458298780416000.0,0.584
3695901300.0,719035603.0,1458298780484000.0,0.516
3695901300.0,719035603.0,1458298781052000.0,0.948
3695901300.0,719035603.0,1458298781056000.0,0.944
3695901300.0,719035603.0,1458298781116000.0,0.884
3695901300.0,719035603.0,1458298781200000.0,0.8
3695901300.0,719035603.0,1458298781204000.0,0.7959999999999999
3695901300.0,719035603.0,1458298788544000.0,0.456
3695901300.0,719035603.0,1458298838432000.0,0.568
3695901300.0,719035603.0,1458298842988000.0,1.012
3695901300.0,719035603.0,1458298843016000.0,0.984
3695901300.0,719035603.0,1458298843260000.0,0.74
3695901300.0,719035603.0,1458298843308000.0,0.6920000000000001
3695901300.0,719035603.0,1458298843324000.0,0.6759999999999999
3695901300.0,719035603.0,1458298845484000.0,0.516
3695901300.0,719035603.0,1458298849244000.0,0.7559999999999999
3695901300.0,719035603.0,1458298849244000.0,0.7559999999999999
3695901300.0,719035603.0,1458298849348000.0,0.652
3695901300.0,719035603.0,1458298850212000.0,0.7879999999999999
3695901300.0,719035603.0,1458298850256000.0,0.7440000000000001
3695901300.0,719035603.0,1458298850260000.0,0.74
3695901300.0,719035603.0,1458298850352000.0,0.648
3695901300.0,719035603.0,1458298851196000.0,0.804
3695901300.0,719035603.0,1458298851224000.0,0.7759999999999999
3695901300.0,719035603.0,1458298851236000.0,0.764
3695901300.0,719035603.0,1458298851248000.0,0.752
3695901300.0,719035603.0,1458298851256000.0,0.7440000000000001
3695901300.0,719035603.0,1458298851260000.0,0.74
3695901300.0,719035603.0,1458298851320000.0,0.68
3695901300.0,719035603.0,1458298851328000.0,0.672
3695901300.0,719035603.0,1458298851360000.0,0.64
3695901300.0,719035603.0,1458298853428000.0,0.5720000000000001
3695901300.0,719035603.0,1458298853452000.0,0.5479999999999999
3695901300.0,719035603.0,1458298853492000.0,0.508
3695901300.0,719035603.0,1458298859312000.0,0.688
3695901300.0,719035603.0,1458298859316000.0,0.684
3695901300.0,719035603.0,1458298859340000.0,0.66
3695901300.0,719035603.0,1458298860388000.0,0.612
3695901300.0,719035603.0,1458298893516000.0,0.484
3695901300.0,719035603.0,1458298895252000.0,0.748
3695901300.0,719035603.0,1458298896324000.0,0.6759999999999999
3695901300.0,719035603.0,1458298896328000.0,0.672
3695901300.0,719035603.0,1458298896328000.0,0.672
3695901300.0,719035603.0,1458298896404000.0,0.596
3695901300.0,719035603.0,1458298915384000.0,0.616
3695901300.0,719035603.0,1458298915404000.0,0.596
3695901300.0,719035603.0,1458298915440000.0,0.56
3695901300.0,719035603.0,1458298915440000.0,0.56
3695901300.0,719035603.0,1458298917444000.0,0.556
3695901300.0,719035603.0,1458298918452000.0,0.5479999999999999
3695901300.0,719035603.0,1458298920468000.0,0.532
3695901300.0,719035603.0,1458298921488000.0,0.512
3695901300.0,719035603.0,1458298923472000.0,0.528
3695901300.0,719035603.0,1458298924468000.0,0.532
3695901300.0,719035603.0,1458298931380000.0,0.62
3695901300.0,719035603.0,1458298944404000.0,0.596
3695901300.0,719035603.0,1458298968320000.0,0.68
3695901300.0,719035603.0,1458299005476000.0,0.524
3695901300.0,719035603.0,1458299008476000.0,0.524
3695901300.0,719035603.0,1458299008512000.0,0.488
3695901300.0,719035603.0,1458299069528000.0,0.472
3695901300.0,719035603.0,1458299092384000.0,0.616
3695901300.0,719035603.0,1458299093404000.0,0.596
3695901300.0,719035603.0,1458299094396000.0,0.604
3695901300.0,719035603.0,1458299094416000.0,0.584
3695901300.0,719035603.0,1458299115376000.0,0.624
3695901300.0,719035603.0,1458299144404000.0,0.596
3695901300.0,719035603.0,1458299146068000.0,0.932
3695901300.0,719035603.0,1458299147100000.0,0.9
3695901300.0,719035603.0,1458299149404000.0,0.596
3695901300.0,719035603.0,1458299181412000.0,0.588
3695901300.0,719035603.0,1458299182448000.0,0.552
3695901300.0,719035603.0,1458299184112000.0,0.888
3695901300.0,719035603.0,1458299184168000.0,0.8320000000000001
3695901300.0,719035603.0,1458299187456000.0,0.544
3695901300.0,719035603.0,1458299188412000.0,0.588
3695901300.0,719035603.0,1458299188456000.0,0.544
3695901300.0,719035603.0,1458299190436000.0,0.564
3695901300.0,719035603.0,1458299224428000.0,0.5720000000000001
3695901300.0,719035603.0,1458299242328000.0,0.672
3695901300.0,719035603.0,1458299243436000.0,0.564
3695901300.0,719035603.0,1458299246252000.0,0.748
3695901300.0,719035603.0,1458299246356000.0,0.644
3695901300.0,719035603.0,1458299246360000.0,0.64
3695901300.0,719035603.0,1458299247360000.0,0.64
3695901300.0,719035603.0,1458299248348000.0,0.652
3695901300.0,719035603.0,1458299248356000.0,0.644
3695901300.0,719035603.0,1458299249408000.0,0.5920000000000001
3695901300.0,719035603.0,1458299288324000.0,0.6759999999999999
3695901300.0,719035603.0,1458299291936000.0,1.064
3695901300.0,719035603.0,1458299291940000.0,1.06
3695901300.0,719035603.0,1458299292108000.0,1.892
3695901300.0,719035603.0,1458299292268000.0,0.732
3695901300.0,719035603.0,1458299292836000.0,1.164
3695901300.0,719035603.0,1458299292848000.0,1.152
3695901300.0,719035603.0,1458299292916000.0,1.084
3695901300.0,719035603.0,1458299292928000.0,1.072
3695901300.0,719035603.0,1458299294292000.0,0.708
3695901300.0,719035603.0,1458299345336000.0,0.664
3695901300.0,719035603.0,1458299345356000.0,0.644
3695901300.0,719035603.0,1458299347352000.0,0.648
