srcip,dstip,ts,td
3652236714.0,719034645.0,1458298368568000.0,0.4320000000000001
3652236714.0,719034645.0,1458298369568000.0,0.4320000000000001
3652236714.0,719034645.0,1458298380580000.0,0.42
3652236714.0,719034645.0,1458298391576000.0,0.424
3652236714.0,719034645.0,1458298394560000.0,0.44
3652236714.0,719034645.0,1458298400560000.0,0.44
3652236714.0,719034645.0,1458298403564000.0,0.436
3652236714.0,719034645.0,1458298404556000.0,0.444
3652236714.0,719034645.0,1458298408548000.0,0.452
3652236714.0,719034645.0,1458298409556000.0,0.444
3652236714.0,719034645.0,1458298413576000.0,0.424
3652236714.0,719034645.0,1458298416580000.0,0.42
3652236714.0,719034645.0,1458298428564000.0,0.436
3652236714.0,719034645.0,1458298428576000.0,0.424
3652236714.0,719034645.0,1458298428580000.0,0.42
3652236714.0,719034645.0,1458298429576000.0,0.424
3652236714.0,719034645.0,1458298429576000.0,0.424
3652236714.0,719034645.0,1458298430568000.0,0.4320000000000001
3652236714.0,719034645.0,1458298430572000.0,0.428
3652236714.0,719034645.0,1458298430576000.0,0.424
3652236714.0,719034645.0,1458298430576000.0,0.424
3652236714.0,719034645.0,1458298437576000.0,0.424
3652236714.0,719034645.0,1458298437584000.0,0.416
3652236714.0,719034645.0,1458298452560000.0,0.44
3652236714.0,719034645.0,1458298466572000.0,0.428
3652236714.0,719034645.0,1458298492580000.0,0.42
3652236714.0,719034645.0,1458298505568000.0,0.4320000000000001
3652236714.0,719034645.0,1458298507572000.0,0.428
3652236714.0,719034645.0,1458298508520000.0,0.48
3652236714.0,719034645.0,1458298508556000.0,0.444
3652236714.0,719034645.0,1458298509556000.0,0.444
3652236714.0,719034645.0,1458298509564000.0,0.436
3652236714.0,719034645.0,1458298510464000.0,0.536
3652236714.0,719034645.0,1458298510520000.0,0.48
3652236714.0,719034645.0,1458298510556000.0,0.444
3652236714.0,719034645.0,1458298513580000.0,0.42
3652236714.0,719034645.0,1458298514576000.0,0.424
3652236714.0,719034645.0,1458298514584000.0,0.416
3652236714.0,719034645.0,1458298515576000.0,0.424
3652236714.0,719034645.0,1458298515580000.0,0.42
3652236714.0,719034645.0,1458298515580000.0,0.42
3652236714.0,719034645.0,1458298516580000.0,0.42
3652236714.0,719034645.0,1458298519540000.0,0.46
3652236714.0,719034645.0,1458298531580000.0,0.42
3652236714.0,719034645.0,1458298543512000.0,0.488
3652236714.0,719034645.0,1458298549556000.0,0.444
3652236714.0,719034645.0,1458298556516000.0,0.484
3652236714.0,719034645.0,1458298557524000.0,0.476
3652236714.0,719034645.0,1458298569576000.0,0.424
3652236714.0,719034645.0,1458298571572000.0,0.428
3652236714.0,719034645.0,1458298573504000.0,0.496
3652236714.0,719034645.0,1458298579576000.0,0.424
3652236714.0,719034645.0,1458298582576000.0,0.424
3652236714.0,719034645.0,1458298593560000.0,0.44
3652236714.0,719034645.0,1458298595516000.0,0.484
3652236714.0,719034645.0,1458298595564000.0,0.436
3652236714.0,719034645.0,1458298595572000.0,0.428
3652236714.0,719034645.0,1458298607524000.0,0.476
3652236714.0,719034645.0,1458298620572000.0,0.428
3652236714.0,719034645.0,1458298627540000.0,0.46
3652236714.0,719034645.0,1458298631548000.0,0.452
3652236714.0,719034645.0,1458298631580000.0,0.42
3652236714.0,719034645.0,1458298632576000.0,0.424
3652236714.0,719034645.0,1458298633552000.0,0.4479999999999999
3652236714.0,719034645.0,1458298634580000.0,0.42
3652236714.0,719034645.0,1458298654552000.0,0.4479999999999999
3652236714.0,719034645.0,1458298657540000.0,0.46
3652236714.0,719034645.0,1458298660568000.0,0.4320000000000001
3652236714.0,719034645.0,1458298663580000.0,0.42
3652236714.0,719034645.0,1458298671580000.0,0.42
3652236714.0,719034645.0,1458298685572000.0,0.428
3652236714.0,719034645.0,1458298699480000.0,0.52
3652236714.0,719034645.0,1458298708528000.0,0.472
3652236714.0,719034645.0,1458298712536000.0,0.4639999999999999
3652236714.0,719034645.0,1458298725536000.0,0.4639999999999999
3652236714.0,719034645.0,1458298734580000.0,0.42
3652236714.0,719034645.0,1458298739572000.0,0.428
3652236714.0,719034645.0,1458298753532000.0,0.4679999999999999
3652236714.0,719034645.0,1458298765448000.0,0.552
3652236714.0,719034645.0,1458298778516000.0,0.484
3652236714.0,719034645.0,1458298791576000.0,0.424
3652236714.0,719034645.0,1458298804564000.0,0.436
3652236714.0,719034645.0,1458298817580000.0,0.42
3652236714.0,719034645.0,1458298818572000.0,0.428
3652236714.0,719034645.0,1458298821576000.0,0.424
3652236714.0,719034645.0,1458298822580000.0,0.42
3652236714.0,719034645.0,1458298823576000.0,0.424
3652236714.0,719034645.0,1458298823580000.0,0.42
3652236714.0,719034645.0,1458298831536000.0,0.4639999999999999
3652236714.0,719034645.0,1458298840764000.0,0.236
3652236714.0,719034645.0,1458298840804000.0,0.196
3652236714.0,719034645.0,1458298840876000.0,0.124
3652236714.0,719034645.0,1458298841584000.0,0.416
3652236714.0,719034645.0,1458298841768000.0,0.2319999999999999
3652236714.0,719034645.0,1458298842576000.0,0.424
3652236714.0,719034645.0,1458298842764000.0,0.236
3652236714.0,719034645.0,1458298842772000.0,0.228
3652236714.0,719034645.0,1458298842772000.0,0.228
3652236714.0,719034645.0,1458298842804000.0,0.196
3652236714.0,719034645.0,1458298843728000.0,0.272
3652236714.0,719034645.0,1458298843732000.0,0.268
3652236714.0,719034645.0,1458298843768000.0,0.2319999999999999
3652236714.0,719034645.0,1458298843780000.0,0.22
3652236714.0,719034645.0,1458298844568000.0,0.4320000000000001
3652236714.0,719034645.0,1458298850576000.0,0.424
3652236714.0,719034645.0,1458298857572000.0,0.428
3652236714.0,719034645.0,1458298868520000.0,0.48
3652236714.0,719034645.0,1458298870572000.0,0.428
3652236714.0,719034645.0,1458298874560000.0,0.44
3652236714.0,719034645.0,1458298877576000.0,0.424
3652236714.0,719034645.0,1458298884576000.0,0.424
3652236714.0,719034645.0,1458298886536000.0,0.4639999999999999
3652236714.0,719034645.0,1458298900572000.0,0.428
3652236714.0,719034645.0,1458298901576000.0,0.424
3652236714.0,719034645.0,1458298901576000.0,0.424
3652236714.0,719034645.0,1458298905572000.0,0.428
3652236714.0,719034645.0,1458298914568000.0,0.4320000000000001
3652236714.0,719034645.0,1458298915568000.0,0.4320000000000001
3652236714.0,719034645.0,1458298927580000.0,0.42
3652236714.0,719034645.0,1458298929576000.0,0.424
3652236714.0,719034645.0,1458298938572000.0,0.428
3652236714.0,719034645.0,1458298939544000.0,0.456
3652236714.0,719034645.0,1458298942576000.0,0.424
3652236714.0,719034645.0,1458298943584000.0,0.416
3652236714.0,719034645.0,1458298946572000.0,0.428
3652236714.0,719034645.0,1458298952580000.0,0.42
3652236714.0,719034645.0,1458298959580000.0,0.42
3652236714.0,719034645.0,1458298964572000.0,0.428
3652236714.0,719034645.0,1458298969576000.0,0.424
3652236714.0,719034645.0,1458298981580000.0,0.42
3652236714.0,719034645.0,1458298990580000.0,0.42
3652236714.0,719034645.0,1458298991560000.0,0.44
3652236714.0,719034645.0,1458298992564000.0,0.436
3652236714.0,719034645.0,1458298995580000.0,0.42
3652236714.0,719034645.0,1458299001572000.0,0.428
3652236714.0,719034645.0,1458299002580000.0,0.42
3652236714.0,719034645.0,1458299009576000.0,0.424
3652236714.0,719034645.0,1458299011572000.0,0.428
3652236714.0,719034645.0,1458299021572000.0,0.428
3652236714.0,719034645.0,1458299022576000.0,0.424
3652236714.0,719034645.0,1458299030564000.0,0.436
3652236714.0,719034645.0,1458299035568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299046408000.0,0.5920000000000001
3652236714.0,719034645.0,1458299046804000.0,0.196
3652236714.0,719034645.0,1458299047568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299047576000.0,0.424
3652236714.0,719034645.0,1458299050576000.0,0.424
3652236714.0,719034645.0,1458299053580000.0,0.42
3652236714.0,719034645.0,1458299057560000.0,0.44
3652236714.0,719034645.0,1458299057572000.0,0.428
3652236714.0,719034645.0,1458299059560000.0,0.44
3652236714.0,719034645.0,1458299071568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299073576000.0,0.424
3652236714.0,719034645.0,1458299084572000.0,0.428
3652236714.0,719034645.0,1458299084576000.0,0.424
3652236714.0,719034645.0,1458299084576000.0,0.424
3652236714.0,719034645.0,1458299085580000.0,0.42
3652236714.0,719034645.0,1458299099576000.0,0.424
3652236714.0,719034645.0,1458299101540000.0,0.46
3652236714.0,719034645.0,1458299112568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299120128000.0,0.872
3652236714.0,719034645.0,1458299121532000.0,0.4679999999999999
3652236714.0,719034645.0,1458299125568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299125568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299138476000.0,0.524
3652236714.0,719034645.0,1458299152088000.0,0.912
3652236714.0,719034645.0,1458299155576000.0,0.424
3652236714.0,719034645.0,1458299159572000.0,0.428
3652236714.0,719034645.0,1458299165572000.0,0.428
3652236714.0,719034645.0,1458299168544000.0,0.456
3652236714.0,719034645.0,1458299177520000.0,0.48
3652236714.0,719034645.0,1458299180568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299184572000.0,0.428
3652236714.0,719034645.0,1458299192476000.0,0.524
3652236714.0,719034645.0,1458299194572000.0,0.428
3652236714.0,719034645.0,1458299205568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299217516000.0,0.484
3652236714.0,719034645.0,1458299231536000.0,0.4639999999999999
3652236714.0,719034645.0,1458299248580000.0,0.42
3652236714.0,719034645.0,1458299249572000.0,0.428
3652236714.0,719034645.0,1458299263520000.0,0.48
3652236714.0,719034645.0,1458299273572000.0,0.428
3652236714.0,719034645.0,1458299276720000.0,0.28
3652236714.0,719034645.0,1458299277684000.0,0.316
3652236714.0,719034645.0,1458299277720000.0,0.28
3652236714.0,719034645.0,1458299277772000.0,0.228
3652236714.0,719034645.0,1458299277800000.0,0.2
3652236714.0,719034645.0,1458299278520000.0,0.48
3652236714.0,719034645.0,1458299278564000.0,0.436
3652236714.0,719034645.0,1458299278572000.0,0.428
3652236714.0,719034645.0,1458299278760000.0,0.24
3652236714.0,719034645.0,1458299279560000.0,0.44
3652236714.0,719034645.0,1458299279572000.0,0.428
3652236714.0,719034645.0,1458299280556000.0,0.444
3652236714.0,719034645.0,1458299280572000.0,0.428
3652236714.0,719034645.0,1458299280572000.0,0.428
3652236714.0,719034645.0,1458299283568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299294552000.0,0.4479999999999999
3652236714.0,719034645.0,1458299303564000.0,0.436
3652236714.0,719034645.0,1458299309560000.0,0.44
3652236714.0,719034645.0,1458299311568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299315548000.0,0.452
3652236714.0,719034645.0,1458299321520000.0,0.48
3652236714.0,719034645.0,1458299325560000.0,0.44
3652236714.0,719034645.0,1458299340568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299351556000.0,0.444
3652236714.0,719034645.0,1458299354568000.0,0.4320000000000001
3652236714.0,719034645.0,1458299370540000.0,0.46
3652236714.0,719034645.0,1458299370544000.0,0.456
3652236714.0,719034645.0,1458299385556000.0,0.444
3652236714.0,719034645.0,1458299386460000.0,0.54
3652236714.0,719034645.0,1458299402584000.0,0.416
