srcip,dstip,ts,td
3692409786.0,719036341.0,1458299192508000.0,1.492
3692409786.0,719036341.0,1458299192892000.0,0.108
3692409786.0,719036341.0,1458299192892000.0,0.108
3692409786.0,719036341.0,1458299192892000.0,0.108
3692409786.0,719036341.0,1458299192916000.0,0.084
3692409786.0,719036341.0,1458299192928000.0,0.072
3692409786.0,719036341.0,1458299220984000.0,0.016
3692409786.0,719036341.0,1458299220988000.0,0.012
3692409786.0,719036341.0,1458299221984000.0,0.016
3692409786.0,719036341.0,1458299221984000.0,0.016
3692409786.0,719036341.0,1458299221988000.0,0.012
3692409786.0,719036341.0,1458299222980000.0,0.02
3692409786.0,719036341.0,1458299222984000.0,0.016
3692409786.0,719036341.0,1458299222984000.0,0.016
3692409786.0,719036341.0,1458299222984000.0,0.016
3692409786.0,719036341.0,1458299222984000.0,0.016
3692409786.0,719036341.0,1458299222984000.0,0.016
3692409786.0,719036341.0,1458299222984000.0,0.016
3692409786.0,719036341.0,1458299222984000.0,0.016
3692409786.0,719036341.0,1458299222984000.0,0.016
3692409786.0,719036341.0,1458299222988000.0,0.012
3692409786.0,719036341.0,1458299222988000.0,0.012
3692409786.0,719036341.0,1458299222988000.0,0.012
3692409786.0,719036341.0,1458299222988000.0,0.012
3692409786.0,719036341.0,1458299222988000.0,0.012
3692409786.0,719036341.0,1458299223968000.0,0.032
3692409786.0,719036341.0,1458299223968000.0,0.032
3692409786.0,719036341.0,1458299223968000.0,0.032
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223984000.0,0.016
3692409786.0,719036341.0,1458299223988000.0,0.012
3692409786.0,719036341.0,1458299223988000.0,0.012
3692409786.0,719036341.0,1458299223988000.0,0.012
3692409786.0,719036341.0,1458299223988000.0,0.012
3692409786.0,719036341.0,1458299223988000.0,0.012
3692409786.0,719036341.0,1458299223988000.0,0.012
3692409786.0,719036341.0,1458299223988000.0,0.012
3692409786.0,719036341.0,1458299223988000.0,0.012
3692409786.0,719036341.0,1458299224968000.0,0.032
3692409786.0,719036341.0,1458299224980000.0,0.02
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224984000.0,0.016
3692409786.0,719036341.0,1458299224988000.0,0.012
3692409786.0,719036341.0,1458299224988000.0,0.012
3692409786.0,719036341.0,1458299224988000.0,0.012
3692409786.0,719036341.0,1458299224988000.0,0.012
3692409786.0,719036341.0,1458299224988000.0,0.012
3692409786.0,719036341.0,1458299224988000.0,0.012
3692409786.0,719036341.0,1458299224988000.0,0.012
3692409786.0,719036341.0,1458299225968000.0,0.032
3692409786.0,719036341.0,1458299225968000.0,0.032
3692409786.0,719036341.0,1458299225968000.0,0.032
3692409786.0,719036341.0,1458299226964000.0,0.036
3692409786.0,719036341.0,1458299226988000.0,0.012
3692409786.0,719036341.0,1458299227988000.0,0.012
3692409786.0,719036341.0,1458299228964000.0,0.036
3692409786.0,719036341.0,1458299228968000.0,0.032
3692409786.0,719036341.0,1458299228968000.0,0.032
3692409786.0,719036341.0,1458299228968000.0,0.032
3692409786.0,719036341.0,1458299228968000.0,0.032
3692409786.0,719036341.0,1458299228984000.0,0.016
3692409786.0,719036341.0,1458299228984000.0,0.016
3692409786.0,719036341.0,1458299228984000.0,0.016
3692409786.0,719036341.0,1458299228984000.0,0.016
3692409786.0,719036341.0,1458299228984000.0,0.016
3692409786.0,719036341.0,1458299228984000.0,0.016
3692409786.0,719036341.0,1458299228984000.0,0.016
3692409786.0,719036341.0,1458299228984000.0,0.016
3692409786.0,719036341.0,1458299228988000.0,0.012
3692409786.0,719036341.0,1458299228988000.0,0.012
3692409786.0,719036341.0,1458299228988000.0,0.012
3692409786.0,719036341.0,1458299228988000.0,0.012
3692409786.0,719036341.0,1458299228988000.0,0.012
3692409786.0,719036341.0,1458299228988000.0,0.012
3692409786.0,719036341.0,1458299229968000.0,0.032
3692409786.0,719036341.0,1458299229984000.0,0.016
3692409786.0,719036341.0,1458299229988000.0,0.012
3692409786.0,719036341.0,1458299231984000.0,0.016
3692409786.0,719036341.0,1458299231984000.0,0.016
3692409786.0,719036341.0,1458299231984000.0,0.016
3692409786.0,719036341.0,1458299231984000.0,0.016
3692409786.0,719036341.0,1458299231984000.0,0.016
3692409786.0,719036341.0,1458299231988000.0,0.012
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232984000.0,0.016
3692409786.0,719036341.0,1458299232988000.0,0.012
3692409786.0,719036341.0,1458299232988000.0,0.012
3692409786.0,719036341.0,1458299232988000.0,0.012
3692409786.0,719036341.0,1458299232988000.0,0.012
3692409786.0,719036341.0,1458299232988000.0,0.012
3692409786.0,719036341.0,1458299232988000.0,0.012
3692409786.0,719036341.0,1458299232988000.0,0.012
3692409786.0,719036341.0,1458299233984000.0,0.016
3692409786.0,719036341.0,1458299233984000.0,0.016
3692409786.0,719036341.0,1458299233984000.0,0.016
3692409786.0,719036341.0,1458299233984000.0,0.016
3692409786.0,719036341.0,1458299233984000.0,0.016
3692409786.0,719036341.0,1458299233984000.0,0.016
3692409786.0,719036341.0,1458299233988000.0,0.012
3692409786.0,719036341.0,1458299233988000.0,0.012
3692409786.0,719036341.0,1458299233988000.0,0.012
3692409786.0,719036341.0,1458299233988000.0,0.012
3692409786.0,719036341.0,1458299233988000.0,0.012
3692409786.0,719036341.0,1458299233988000.0,0.012
3692409786.0,719036341.0,1458299233988000.0,0.012
3692409786.0,719036341.0,1458299234984000.0,0.016
3692409786.0,719036341.0,1458299234984000.0,0.016
3692409786.0,719036341.0,1458299234984000.0,0.016
3692409786.0,719036341.0,1458299234984000.0,0.016
3692409786.0,719036341.0,1458299234984000.0,0.016
3692409786.0,719036341.0,1458299234984000.0,0.016
3692409786.0,719036341.0,1458299234984000.0,0.016
3692409786.0,719036341.0,1458299234988000.0,0.012
3692409786.0,719036341.0,1458299234988000.0,0.012
3692409786.0,719036341.0,1458299234988000.0,0.012
3692409786.0,719036341.0,1458299234988000.0,0.012
3692409786.0,719036341.0,1458299234988000.0,0.012
3692409786.0,719036341.0,1458299234988000.0,0.012
3692409786.0,719036341.0,1458299234988000.0,0.012
3692409786.0,719036341.0,1458299234988000.0,0.012
3692409786.0,719036341.0,1458299235984000.0,0.016
3692409786.0,719036341.0,1458299235984000.0,0.016
3692409786.0,719036341.0,1458299235984000.0,0.016
3692409786.0,719036341.0,1458299235984000.0,0.016
3692409786.0,719036341.0,1458299235984000.0,0.016
3692409786.0,719036341.0,1458299235984000.0,0.016
3692409786.0,719036341.0,1458299235984000.0,0.016
3692409786.0,719036341.0,1458299235984000.0,0.016
3692409786.0,719036341.0,1458299235984000.0,0.016
3692409786.0,719036341.0,1458299235984000.0,0.016
3692409786.0,719036341.0,1458299235988000.0,0.012
3692409786.0,719036341.0,1458299235988000.0,0.012
3692409786.0,719036341.0,1458299235988000.0,0.012
3692409786.0,719036341.0,1458299235988000.0,0.012
3692409786.0,719036341.0,1458299235988000.0,0.012
3692409786.0,719036341.0,1458299235988000.0,0.012
3692409786.0,719036341.0,1458299235988000.0,0.012
3692409786.0,719036341.0,1458299235988000.0,0.012
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236984000.0,0.016
3692409786.0,719036341.0,1458299236988000.0,0.012
3692409786.0,719036341.0,1458299236988000.0,0.012
3692409786.0,719036341.0,1458299236988000.0,0.012
3692409786.0,719036341.0,1458299236988000.0,0.012
3692409786.0,719036341.0,1458299236988000.0,0.012
3692409786.0,719036341.0,1458299237984000.0,0.016
3692409786.0,719036341.0,1458299237984000.0,0.016
3692409786.0,719036341.0,1458299237984000.0,0.016
3692409786.0,719036341.0,1458299237984000.0,0.016
3692409786.0,719036341.0,1458299237984000.0,0.016
3692409786.0,719036341.0,1458299237984000.0,0.016
3692409786.0,719036341.0,1458299237984000.0,0.016
3692409786.0,719036341.0,1458299237984000.0,0.016
3692409786.0,719036341.0,1458299237984000.0,0.016
3692409786.0,719036341.0,1458299237988000.0,0.012
3692409786.0,719036341.0,1458299237988000.0,0.012
3692409786.0,719036341.0,1458299237988000.0,0.012
3692409786.0,719036341.0,1458299237988000.0,0.012
3692409786.0,719036341.0,1458299237988000.0,0.012
3692409786.0,719036341.0,1458299237988000.0,0.012
3692409786.0,719036341.0,1458299237988000.0,0.012
3692409786.0,719036341.0,1458299237988000.0,0.012
3692409786.0,719036341.0,1458299238984000.0,0.016
3692409786.0,719036341.0,1458299238984000.0,0.016
3692409786.0,719036341.0,1458299238984000.0,0.016
3692409786.0,719036341.0,1458299238984000.0,0.016
3692409786.0,719036341.0,1458299238988000.0,0.012
3692409786.0,719036341.0,1458299238988000.0,0.012
3692409786.0,719036341.0,1458299239988000.0,0.012
3692409786.0,719036341.0,1458299240984000.0,0.016
3692409786.0,719036341.0,1458299260980000.0,0.02
3692409786.0,719036341.0,1458299261984000.0,0.016
3692409786.0,719036341.0,1458299261984000.0,0.016
3692409786.0,719036341.0,1458299261984000.0,0.016
3692409786.0,719036341.0,1458299261988000.0,0.012
3692409786.0,719036341.0,1458299261988000.0,0.012
3692409786.0,719036341.0,1458299262988000.0,0.012
3692409786.0,719036341.0,1458299291988000.0,0.012
3692409786.0,719036341.0,1458299293996000.0,0.004
3692409786.0,719036341.0,1458299303984000.0,0.016
3692409786.0,719036341.0,1458299303988000.0,0.012
3692409786.0,719036341.0,1458299325984000.0,0.016
