srcip,dstip,ts,td
604662897,719035603,2384335.024307894,2.3876956224965884
604662897,719035603,4236190.0446232045,0.5359562385074848
604662897,719035603,4467762.826135886,0.11994256919188252
604662897,719035603,4723957.047946934,1.8320410283611617
604662897,719035603,6768211.805412551,0.3400860135117417
604662897,719035603,8767835.141113471,0.5721266133952259
604662897,719035603,8772198.794831755,0.1240315395212615
604662897,719035603,11032528.043194156,1.08006949834092
604662897,719035603,19236783.45007657,2.991992212380753
604662897,719035603,21084654.22030571,0.6759683781503951
604662897,719035603,24044645.988215245,0.13215258739818245
604662897,719035603,26048666.845843665,0.33999973299351993
604662897,719035603,30344843.67291399,2.795856397547624
604662897,719035603,32092774.43345424,0.7480864348160116
604662897,719035603,50080723.35556944,0.5240551092828368
604662897,719035603,52988585.64211288,0.4801189303836619
604662897,719035603,53016631.42855905,0.27620493112932465
604662897,719035603,107000616.38254538,0.10814434618280795
604662897,719035603,111440886.80006441,3.0678221188937727
604662897,719035603,112397016.62410222,0.2879843740772451
604662897,719035603,112529206.84395601,5.13990883007087
604662897,719035603,113021800.53660893,0.5798792641956887
604662897,719035603,115245794.02202071,0.5280152212366928
604662897,719035603,128214224.02140337,1.0239870043392847
604662897,719035603,129066315.58385095,0.2681236890476267
604662897,719035603,129522347.73423299,5.51196225427762
604662897,719035603,130694265.3130013,0.16009704614950898
604662897,719035603,132610228.33831447,0.572205495934122
604662897,719035603,138358773.86995107,5.348080977522595
604662897,719035603,142327127.39152277,4.295819282760577
604662897,719035603,142327646.83333108,2.3920248958605277
604662897,719035603,142331676.08980516,10.179775953773456
604662897,719035603,144455305.14622867,0.3441657341505572
604662897,719035603,146699450.99280944,1.2640809728660516
604662897,719035603,150703603.34849045,0.1079980661205536
604662897,719035603,161527988.2190565,0.496107819771126
604662897,719035603,161584123.6787046,0.22790826307663362
604662897,719035603,163916077.03488076,0.33222695720723877
604662897,719035603,167920017.1094917,0.0881376374483488
604662897,719035603,167920242.6136055,5.323783468833286
604662897,719035603,167935746.66599113,0.22415859841450125
604662897,719035603,169091665.7274104,0.3039817861211106
604662897,719035603,169303724.55676195,1.627890455303137
604662897,719035603,169303841.49498865,0.29212181186467945
604662897,719035603,170164258.84329516,0.1879181903706866
604662897,719035603,179651993.87322932,10.92794490462521
604662897,719035603,181656364.2730452,0.3399920445577823
604662897,719035603,198124541.81968784,0.38015597389001426
604662897,719035603,206012352.28202572,0.16012936023749522
604662897,719035603,225444168.21980813,0.12390392553768018
604662897,719035603,226716003.62760663,2.351875180562365
604662897,719035603,245036162.92887086,3.976071716101875
604662897,719035603,246784439.56755602,0.5958154775092188
604662897,719035603,251240828.08969393,4.852059493445133
604662897,719035603,251248904.9386151,4.26396413525684
604662897,719035603,253248411.41186613,0.33589698999134876
604662897,719035603,253248780.86515418,0.32389871701960526
604662897,719035603,253336735.6507552,5.26783919655394
604662897,719035603,264560752.61294356,9.776265362772612
604662897,719035603,264584831.37012476,3.1119367451040922
604662897,719035603,264901102.82282585,2.31982017886358
604662897,719035603,279837210.1190192,5.431712303464578
604662897,719035603,281636697.53417635,0.5440620011790197
604662897,719035603,281832240.03399724,2.871921547723226
604662897,719035603,283764475.88306624,0.40796655633119844
604662897,719035603,283764765.24611133,5.428209332266541
604662897,719035603,284737046.2243555,4.984166047768317
604662897,719035603,286697178.9669599,0.11226182094218451
604662897,719035603,289689021.0795706,0.13982204201334106
604662897,719035603,289720819.09586287,0.4361413727340477
604662897,719035603,291748506.33547723,0.18408285107641925
604662897,719035603,294772452.5441679,0.4962380251817293
604662897,719035603,296632477.1949984,20.180058793149616
604662897,719035603,299696728.50207543,0.5558803392118474
604662897,719035603,299944716.97620255,3.124035081868256
604662897,719035603,300824747.5322919,0.451986442614267
604662897,719035603,301708639.18461615,0.2961946054725328
604662897,719035603,305688176.49432665,6.452096916470979
604662897,719035603,306692492.65554374,0.34007289952346037
604662897,719035603,308396465.8819607,3.688091995409793
604662897,719035603,310076420.0949999,0.7597831743282857
604662897,719035603,310888342.9890943,3.8839164518911184
604662897,719035603,310892782.1488536,0.12804144207996365
604662897,719035603,320548290.7468793,5.803828114336386
604662897,719035603,321399931.3223087,1.9399655915730674
604662897,719035603,322479864.3721076,0.2840117687726332
604662897,719035603,324863809.0336808,2.3877949338811226
604662897,719035603,326356037.98750436,6.623997876060133
604662897,719035603,333512034.22127676,0.2479264642006171
604662897,719035603,333523747.371743,6.151930820453569
604662897,719035603,333775263.56563395,2.6759262328976128
604662897,719035603,337455127.2000273,0.508078074928662
604662897,719035603,337455637.4414962,0.2601489219001232
604662897,719035603,342459696.1942764,0.11220450156076567
604662897,719035603,342464044.54594684,2.507924767742394
604662897,719035603,343192374.23561054,2.348089930569058
604662897,719035603,343192408.1218053,3.03588735232583
604662897,719035603,345400160.3152324,0.3398431853496534
604662897,719035603,346212348.98589957,6.072131009616368
604662897,719035603,348128302.6961074,0.5720631304240709
604662897,719035603,348128322.94048405,10.184021630036456
604662897,719035603,348128461.9469923,0.11211073192487563
604662897,719035603,350060333.50688815,0.407909027964996
604662897,719035603,352136382.854035,2.3518470186498543
604662897,719035603,354360718.90272576,0.5280585346629223
604662897,719035603,357572431.88711977,3.1001771297402345
604662897,719035603,357576760.4390042,5.98795876183209
604662897,719035603,365408783.7728575,2.9481181500594467
604662897,719035603,367068902.46640885,0.4001678520808578
604662897,719035603,369008865.6752523,0.5520400299761126
604662897,719035603,369044834.6383688,0.22419937267266024
604662897,719035603,381033316.3097569,0.10386388403426255
