srcip,dstip,ts,td
3542549106.0,719035603.0,1458298574864000.0,0.136
3542549106.0,719035603.0,1458298640716000.0,0.284
3542549106.0,719035603.0,1458298702724000.0,0.276
3542549106.0,719035603.0,1458298714844000.0,0.156
3542549106.0,719035603.0,1458298726584000.0,0.416
3542549106.0,719035603.0,1458298781848000.0,0.152
3542549106.0,719035603.0,1458298838692000.0,0.308
3542549106.0,719035603.0,1458298880748000.0,0.252
3542549106.0,719035603.0,1458298894860000.0,0.14
3542549106.0,719035603.0,1458298969664000.0,0.336
3542549106.0,719035603.0,1458298969668000.0,0.332
3542549106.0,719035603.0,1458298969684000.0,0.316
3542549106.0,719035603.0,1458298969700000.0,0.3
3542549106.0,719035603.0,1458298970608000.0,0.392
3542549106.0,719035603.0,1458298970608000.0,0.392
3542549106.0,719035603.0,1458298970668000.0,0.332
3542549106.0,719035603.0,1458298976696000.0,0.304
3542549106.0,719035603.0,1458298986696000.0,0.304
3542549106.0,719035603.0,1458298986712000.0,0.288
3542549106.0,719035603.0,1458298990676000.0,0.324
3542549106.0,719035603.0,1458298990712000.0,0.288
3542549106.0,719035603.0,1458298993724000.0,0.276
3542549106.0,719035603.0,1458298994524000.0,0.476
3542549106.0,719035603.0,1458298997656000.0,0.344
3542549106.0,719035603.0,1458298997696000.0,0.304
3542549106.0,719035603.0,1458299000692000.0,0.308
3542549106.0,719035603.0,1458299000696000.0,0.304
3542549106.0,719035603.0,1458299001708000.0,0.292
3542549106.0,719035603.0,1458299001740000.0,0.26
3542549106.0,719035603.0,1458299002672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299004692000.0,0.308
3542549106.0,719035603.0,1458299005672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299005672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299005680000.0,0.32
3542549106.0,719035603.0,1458299010632000.0,0.368
3542549106.0,719035603.0,1458299011616000.0,0.384
3542549106.0,719035603.0,1458299013688000.0,0.312
3542549106.0,719035603.0,1458299014624000.0,0.376
3542549106.0,719035603.0,1458299014668000.0,0.332
3542549106.0,719035603.0,1458299015692000.0,0.308
3542549106.0,719035603.0,1458299017732000.0,0.268
3542549106.0,719035603.0,1458299020640000.0,0.36
3542549106.0,719035603.0,1458299020656000.0,0.344
3542549106.0,719035603.0,1458299021652000.0,0.348
3542549106.0,719035603.0,1458299021672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299022672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299022688000.0,0.312
3542549106.0,719035603.0,1458299025612000.0,0.3879999999999999
3542549106.0,719035603.0,1458299025612000.0,0.3879999999999999
3542549106.0,719035603.0,1458299025704000.0,0.296
3542549106.0,719035603.0,1458299027628000.0,0.3720000000000001
3542549106.0,719035603.0,1458299027628000.0,0.3720000000000001
3542549106.0,719035603.0,1458299027716000.0,0.284
3542549106.0,719035603.0,1458299028644000.0,0.356
3542549106.0,719035603.0,1458299028660000.0,0.34
3542549106.0,719035603.0,1458299029672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299029692000.0,0.308
3542549106.0,719035603.0,1458299030688000.0,0.312
3542549106.0,719035603.0,1458299032672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299032692000.0,0.308
3542549106.0,719035603.0,1458299033532000.0,0.4679999999999999
3542549106.0,719035603.0,1458299033600000.0,0.4
3542549106.0,719035603.0,1458299036652000.0,0.348
3542549106.0,719035603.0,1458299036676000.0,0.324
3542549106.0,719035603.0,1458299037696000.0,0.304
3542549106.0,719035603.0,1458299039680000.0,0.32
3542549106.0,719035603.0,1458299039728000.0,0.272
3542549106.0,719035603.0,1458299040588000.0,0.412
3542549106.0,719035603.0,1458299040668000.0,0.332
3542549106.0,719035603.0,1458299041584000.0,0.416
3542549106.0,719035603.0,1458299042692000.0,0.308
3542549106.0,719035603.0,1458299043608000.0,0.392
3542549106.0,719035603.0,1458299045648000.0,0.352
3542549106.0,719035603.0,1458299045668000.0,0.332
3542549106.0,719035603.0,1458299046600000.0,0.4
3542549106.0,719035603.0,1458299046648000.0,0.352
3542549106.0,719035603.0,1458299046668000.0,0.332
3542549106.0,719035603.0,1458299046668000.0,0.332
3542549106.0,719035603.0,1458299047700000.0,0.3
3542549106.0,719035603.0,1458299047736000.0,0.264
3542549106.0,719035603.0,1458299048544000.0,0.456
3542549106.0,719035603.0,1458299049668000.0,0.332
3542549106.0,719035603.0,1458299049676000.0,0.324
3542549106.0,719035603.0,1458299049680000.0,0.32
3542549106.0,719035603.0,1458299050652000.0,0.348
3542549106.0,719035603.0,1458299052644000.0,0.356
3542549106.0,719035603.0,1458299052668000.0,0.332
3542549106.0,719035603.0,1458299053668000.0,0.332
3542549106.0,719035603.0,1458299054632000.0,0.368
3542549106.0,719035603.0,1458299054672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299055628000.0,0.3720000000000001
3542549106.0,719035603.0,1458299056724000.0,0.276
3542549106.0,719035603.0,1458299058580000.0,0.42
3542549106.0,719035603.0,1458299058580000.0,0.42
3542549106.0,719035603.0,1458299060648000.0,0.352
3542549106.0,719035603.0,1458299064652000.0,0.348
3542549106.0,719035603.0,1458299065688000.0,0.312
3542549106.0,719035603.0,1458299066704000.0,0.296
3542549106.0,719035603.0,1458299066708000.0,0.292
3542549106.0,719035603.0,1458299068556000.0,0.444
3542549106.0,719035603.0,1458299068612000.0,0.3879999999999999
3542549106.0,719035603.0,1458299070652000.0,0.348
3542549106.0,719035603.0,1458299070676000.0,0.324
3542549106.0,719035603.0,1458299071708000.0,0.292
3542549106.0,719035603.0,1458299072696000.0,0.304
3542549106.0,719035603.0,1458299073656000.0,0.344
3542549106.0,719035603.0,1458299075484000.0,0.516
3542549106.0,719035603.0,1458299075488000.0,0.512
3542549106.0,719035603.0,1458299075492000.0,0.508
3542549106.0,719035603.0,1458299076708000.0,0.292
3542549106.0,719035603.0,1458299080680000.0,0.32
3542549106.0,719035603.0,1458299081700000.0,0.3
3542549106.0,719035603.0,1458299082656000.0,0.344
3542549106.0,719035603.0,1458299082716000.0,0.284
3542549106.0,719035603.0,1458299086668000.0,0.332
3542549106.0,719035603.0,1458299086668000.0,0.332
3542549106.0,719035603.0,1458299087700000.0,0.3
3542549106.0,719035603.0,1458299087716000.0,0.284
3542549106.0,719035603.0,1458299091704000.0,0.296
3542549106.0,719035603.0,1458299092620000.0,0.38
3542549106.0,719035603.0,1458299092660000.0,0.34
3542549106.0,719035603.0,1458299092660000.0,0.34
3542549106.0,719035603.0,1458299093692000.0,0.308
3542549106.0,719035603.0,1458299094552000.0,0.4479999999999999
3542549106.0,719035603.0,1458299094572000.0,0.428
3542549106.0,719035603.0,1458299095664000.0,0.336
3542549106.0,719035603.0,1458299095688000.0,0.312
3542549106.0,719035603.0,1458299097588000.0,0.412
3542549106.0,719035603.0,1458299097588000.0,0.412
3542549106.0,719035603.0,1458299099740000.0,0.26
3542549106.0,719035603.0,1458299100620000.0,0.38
3542549106.0,719035603.0,1458299100624000.0,0.376
3542549106.0,719035603.0,1458299100624000.0,0.376
3542549106.0,719035603.0,1458299102668000.0,0.332
3542549106.0,719035603.0,1458299105700000.0,0.3
3542549106.0,719035603.0,1458299106684000.0,0.316
3542549106.0,719035603.0,1458299107664000.0,0.336
3542549106.0,719035603.0,1458299107680000.0,0.32
3542549106.0,719035603.0,1458299113668000.0,0.332
3542549106.0,719035603.0,1458299113668000.0,0.332
3542549106.0,719035603.0,1458299114612000.0,0.3879999999999999
3542549106.0,719035603.0,1458299115620000.0,0.38
3542549106.0,719035603.0,1458299115628000.0,0.3720000000000001
3542549106.0,719035603.0,1458299115640000.0,0.36
3542549106.0,719035603.0,1458299116700000.0,0.3
3542549106.0,719035603.0,1458299116716000.0,0.284
3542549106.0,719035603.0,1458299119632000.0,0.368
3542549106.0,719035603.0,1458299119632000.0,0.368
3542549106.0,719035603.0,1458299120724000.0,0.276
3542549106.0,719035603.0,1458299125688000.0,0.312
3542549106.0,719035603.0,1458299126652000.0,0.348
3542549106.0,719035603.0,1458299128452000.0,0.5479999999999999
3542549106.0,719035603.0,1458299128452000.0,0.5479999999999999
3542549106.0,719035603.0,1458299130700000.0,0.3
3542549106.0,719035603.0,1458299130712000.0,0.288
3542549106.0,719035603.0,1458299134712000.0,0.288
3542549106.0,719035603.0,1458299134712000.0,0.288
3542549106.0,719035603.0,1458299136744000.0,0.256
3542549106.0,719035603.0,1458299138708000.0,0.292
3542549106.0,719035603.0,1458299138724000.0,0.276
3542549106.0,719035603.0,1458299140692000.0,0.308
3542549106.0,719035603.0,1458299140728000.0,0.272
3542549106.0,719035603.0,1458299141672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299141672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299161704000.0,0.296
3542549106.0,719035603.0,1458299161704000.0,0.296
3542549106.0,719035603.0,1458299161708000.0,0.292
3542549106.0,719035603.0,1458299161708000.0,0.292
3542549106.0,719035603.0,1458299162628000.0,0.3720000000000001
3542549106.0,719035603.0,1458299162628000.0,0.3720000000000001
3542549106.0,719035603.0,1458299162680000.0,0.32
3542549106.0,719035603.0,1458299162680000.0,0.32
3542549106.0,719035603.0,1458299163648000.0,0.352
3542549106.0,719035603.0,1458299163648000.0,0.352
3542549106.0,719035603.0,1458299163648000.0,0.352
3542549106.0,719035603.0,1458299163648000.0,0.352
3542549106.0,719035603.0,1458299164672000.0,0.3279999999999999
3542549106.0,719035603.0,1458299164688000.0,0.312
3542549106.0,719035603.0,1458299165556000.0,0.444
3542549106.0,719035603.0,1458299165556000.0,0.444
3542549106.0,719035603.0,1458299165556000.0,0.444
3542549106.0,719035603.0,1458299166624000.0,0.376
3542549106.0,719035603.0,1458299167648000.0,0.352
3542549106.0,719035603.0,1458299167648000.0,0.352
3542549106.0,719035603.0,1458299169712000.0,0.288
3542549106.0,719035603.0,1458299169712000.0,0.288
3542549106.0,719035603.0,1458299170596000.0,0.4039999999999999
3542549106.0,719035603.0,1458299172664000.0,0.336
3542549106.0,719035603.0,1458299178688000.0,0.312
3542549106.0,719035603.0,1458299180596000.0,0.4039999999999999
3542549106.0,719035603.0,1458299181708000.0,0.292
3542549106.0,719035603.0,1458299182664000.0,0.336
