srcip,dstip,ts,td
3543524432.0,719035192.0,1458298981744000.0,1.256
3543524432.0,719035192.0,1458298982736000.0,0.264
3543524432.0,719035192.0,1458298982748000.0,0.252
3543524432.0,719035192.0,1458298982764000.0,0.236
3543524432.0,719035192.0,1458298982780000.0,0.22
3543524432.0,719035192.0,1458298982800000.0,0.2
3543524432.0,719035192.0,1458298982820000.0,0.18
3543524432.0,719035192.0,1458298983748000.0,0.252
3543524432.0,719035192.0,1458298983756000.0,0.244
3543524432.0,719035192.0,1458298983760000.0,0.24
3543524432.0,719035192.0,1458298983764000.0,0.236
3543524432.0,719035192.0,1458298983768000.0,0.2319999999999999
3543524432.0,719035192.0,1458298983768000.0,0.2319999999999999
3543524432.0,719035192.0,1458298983768000.0,0.2319999999999999
3543524432.0,719035192.0,1458298983772000.0,0.228
3543524432.0,719035192.0,1458298983772000.0,0.228
3543524432.0,719035192.0,1458298983772000.0,0.228
3543524432.0,719035192.0,1458298983776000.0,0.2239999999999999
3543524432.0,719035192.0,1458298983780000.0,0.22
3543524432.0,719035192.0,1458298983780000.0,0.22
3543524432.0,719035192.0,1458298983784000.0,0.216
3543524432.0,719035192.0,1458298983788000.0,0.212
3543524432.0,719035192.0,1458298983788000.0,0.212
3543524432.0,719035192.0,1458298983792000.0,0.208
3543524432.0,719035192.0,1458298983796000.0,0.204
3543524432.0,719035192.0,1458298983800000.0,0.2
3543524432.0,719035192.0,1458298983812000.0,0.188
3543524432.0,719035192.0,1458298983816000.0,0.184
3543524432.0,719035192.0,1458298983816000.0,0.184
3543524432.0,719035192.0,1458298994544000.0,1.456
3543524432.0,719035192.0,1458298995828000.0,0.172
3543524432.0,719035192.0,1458298995844000.0,0.156
3543524432.0,719035192.0,1458298996760000.0,0.24
3543524432.0,719035192.0,1458298996760000.0,0.24
3543524432.0,719035192.0,1458298996772000.0,0.228
3543524432.0,719035192.0,1458298996780000.0,0.22
3543524432.0,719035192.0,1458298996780000.0,0.22
3543524432.0,719035192.0,1458298996784000.0,0.216
3543524432.0,719035192.0,1458298996784000.0,0.216
3543524432.0,719035192.0,1458298996784000.0,0.216
3543524432.0,719035192.0,1458298996784000.0,0.216
3543524432.0,719035192.0,1458298996784000.0,0.216
3543524432.0,719035192.0,1458298996792000.0,0.208
3543524432.0,719035192.0,1458298996796000.0,0.204
3543524432.0,719035192.0,1458298996796000.0,0.204
3543524432.0,719035192.0,1458298996800000.0,0.2
3543524432.0,719035192.0,1458298996800000.0,0.2
3543524432.0,719035192.0,1458298996800000.0,0.2
3543524432.0,719035192.0,1458298996800000.0,0.2
3543524432.0,719035192.0,1458298996800000.0,0.2
3543524432.0,719035192.0,1458298996800000.0,0.2
3543524432.0,719035192.0,1458298996804000.0,0.196
3543524432.0,719035192.0,1458298996808000.0,0.192
3543524432.0,719035192.0,1458298996808000.0,0.192
3543524432.0,719035192.0,1458298996812000.0,0.188
3543524432.0,719035192.0,1458298996816000.0,0.184
3543524432.0,719035192.0,1458298996816000.0,0.184
3543524432.0,719035192.0,1458298996820000.0,0.18
3543524432.0,719035192.0,1458298996840000.0,0.16
3543524432.0,719035192.0,1458299001692000.0,1.308
3543524432.0,719035192.0,1458299002728000.0,0.272
3543524432.0,719035192.0,1458299002736000.0,0.264
3543524432.0,719035192.0,1458299002756000.0,0.244
3543524432.0,719035192.0,1458299002760000.0,0.24
3543524432.0,719035192.0,1458299002768000.0,0.2319999999999999
3543524432.0,719035192.0,1458299002772000.0,0.228
