srcip,dstip,ts,td
839258295.0,719035603.0,1458298408944000.0,1.056
839258295.0,719035603.0,1458298426164000.0,0.836
839258295.0,719035603.0,1458298443148000.0,0.852
839258295.0,719035603.0,1458298618204000.0,0.7959999999999999
839258295.0,719035603.0,1458298628052000.0,0.948
839258295.0,719035603.0,1458298639112000.0,0.888
839258295.0,719035603.0,1458298641164000.0,0.836
839258295.0,719035603.0,1458298684000000.0,1.0
839258295.0,719035603.0,1458298684196000.0,0.804
839258295.0,719035603.0,1458298707196000.0,0.804
839258295.0,719035603.0,1458298708988000.0,1.012
839258295.0,719035603.0,1458298709020000.0,0.98
839258295.0,719035603.0,1458298709828000.0,1.172
839258295.0,719035603.0,1458298709832000.0,1.168
839258295.0,719035603.0,1458298709956000.0,1.044
839258295.0,719035603.0,1458298709956000.0,1.044
839258295.0,719035603.0,1458298709960000.0,1.04
839258295.0,719035603.0,1458298709964000.0,1.036
839258295.0,719035603.0,1458298711004000.0,0.996
839258295.0,719035603.0,1458298712936000.0,1.064
839258295.0,719035603.0,1458298714016000.0,0.984
839258295.0,719035603.0,1458298717044000.0,0.956
839258295.0,719035603.0,1458298717056000.0,0.944
839258295.0,719035603.0,1458298720984000.0,1.016
839258295.0,719035603.0,1458298726916000.0,1.084
839258295.0,719035603.0,1458298727036000.0,0.964
839258295.0,719035603.0,1458298729888000.0,1.112
839258295.0,719035603.0,1458298730676000.0,1.324
839258295.0,719035603.0,1458298730688000.0,1.3119999999999998
839258295.0,719035603.0,1458298732968000.0,1.032
839258295.0,719035603.0,1458298736044000.0,0.956
839258295.0,719035603.0,1458298738036000.0,0.964
839258295.0,719035603.0,1458298742996000.0,1.004
839258295.0,719035603.0,1458298743040000.0,0.96
839258295.0,719035603.0,1458298743048000.0,0.952
839258295.0,719035603.0,1458298743052000.0,0.948
839258295.0,719035603.0,1458298744028000.0,0.972
839258295.0,719035603.0,1458298763952000.0,1.048
839258295.0,719035603.0,1458298764720000.0,1.28
839258295.0,719035603.0,1458298764744000.0,1.256
839258295.0,719035603.0,1458298764784000.0,1.216
839258295.0,719035603.0,1458298764944000.0,1.056
839258295.0,719035603.0,1458298764944000.0,1.056
839258295.0,719035603.0,1458298764952000.0,1.048
839258295.0,719035603.0,1458298766020000.0,0.98
839258295.0,719035603.0,1458298766044000.0,0.956
839258295.0,719035603.0,1458298766052000.0,0.948
839258295.0,719035603.0,1458298766052000.0,0.948
839258295.0,719035603.0,1458298767004000.0,0.996
839258295.0,719035603.0,1458298767032000.0,0.968
839258295.0,719035603.0,1458298771068000.0,0.932
839258295.0,719035603.0,1458298771096000.0,0.904
839258295.0,719035603.0,1458298771120000.0,0.88
839258295.0,719035603.0,1458298772904000.0,1.096
839258295.0,719035603.0,1458298775040000.0,0.96
839258295.0,719035603.0,1458298776048000.0,0.952
839258295.0,719035603.0,1458298776980000.0,1.02
839258295.0,719035603.0,1458298778948000.0,1.052
839258295.0,719035603.0,1458298779728000.0,1.272
839258295.0,719035603.0,1458298781040000.0,0.96
839258295.0,719035603.0,1458298781052000.0,0.948
839258295.0,719035603.0,1458298783008000.0,0.992
839258295.0,719035603.0,1458298784980000.0,1.02
839258295.0,719035603.0,1458298787912000.0,1.088
839258295.0,719035603.0,1458298787968000.0,1.032
839258295.0,719035603.0,1458298789144000.0,0.856
839258295.0,719035603.0,1458298790988000.0,1.012
839258295.0,719035603.0,1458298794008000.0,0.992
839258295.0,719035603.0,1458298799088000.0,0.912
839258295.0,719035603.0,1458298799364000.0,1.636
839258295.0,719035603.0,1458298804132000.0,0.868
839258295.0,719035603.0,1458298818988000.0,1.012
839258295.0,719035603.0,1458298818996000.0,1.004
839258295.0,719035603.0,1458298819016000.0,0.984
839258295.0,719035603.0,1458298819044000.0,0.956
839258295.0,719035603.0,1458298819992000.0,1.008
839258295.0,719035603.0,1458298819996000.0,1.004
839258295.0,719035603.0,1458298820008000.0,0.992
839258295.0,719035603.0,1458298820044000.0,0.956
839258295.0,719035603.0,1458298822036000.0,0.964
839258295.0,719035603.0,1458298822040000.0,0.96
839258295.0,719035603.0,1458298822064000.0,0.936
839258295.0,719035603.0,1458298822088000.0,0.912
839258295.0,719035603.0,1458298823004000.0,0.996
839258295.0,719035603.0,1458298823072000.0,0.928
839258295.0,719035603.0,1458298823132000.0,1.868
839258295.0,719035603.0,1458298823136000.0,1.864
839258295.0,719035603.0,1458298824620000.0,1.38
839258295.0,719035603.0,1458298824636000.0,1.364
839258295.0,719035603.0,1458298824652000.0,1.348
839258295.0,719035603.0,1458298824656000.0,1.344
839258295.0,719035603.0,1458298824928000.0,1.072
839258295.0,719035603.0,1458298824936000.0,1.064
839258295.0,719035603.0,1458298826912000.0,1.088
839258295.0,719035603.0,1458298826952000.0,1.048
839258295.0,719035603.0,1458298826956000.0,1.044
839258295.0,719035603.0,1458298826960000.0,1.04
839258295.0,719035603.0,1458298831984000.0,1.016
839258295.0,719035603.0,1458298832020000.0,0.98
839258295.0,719035603.0,1458298832988000.0,1.012
839258295.0,719035603.0,1458298832996000.0,1.004
839258295.0,719035603.0,1458298833000000.0,1.0
839258295.0,719035603.0,1458298835060000.0,0.94
839258295.0,719035603.0,1458298838044000.0,0.956
839258295.0,719035603.0,1458298839868000.0,1.132
839258295.0,719035603.0,1458298845976000.0,1.024
839258295.0,719035603.0,1458298847028000.0,0.972
839258295.0,719035603.0,1458298847176000.0,0.8240000000000001
839258295.0,719035603.0,1458298850940000.0,1.06
839258295.0,719035603.0,1458298851032000.0,0.968
839258295.0,719035603.0,1458298852004000.0,0.996
839258295.0,719035603.0,1458298852028000.0,0.972
839258295.0,719035603.0,1458298852924000.0,1.0759999999999998
839258295.0,719035603.0,1458298854044000.0,0.956
839258295.0,719035603.0,1458298874996000.0,1.004
839258295.0,719035603.0,1458298875012000.0,0.988
839258295.0,719035603.0,1458298875024000.0,0.976
839258295.0,719035603.0,1458298876980000.0,1.02
839258295.0,719035603.0,1458298878528000.0,1.472
839258295.0,719035603.0,1458298878532000.0,1.4680000000000002
839258295.0,719035603.0,1458298878652000.0,1.348
839258295.0,719035603.0,1458298878844000.0,1.156
839258295.0,719035603.0,1458298878912000.0,1.088
839258295.0,719035603.0,1458298879020000.0,0.98
839258295.0,719035603.0,1458298879052000.0,0.948
839258295.0,719035603.0,1458298879992000.0,1.008
839258295.0,719035603.0,1458298879992000.0,1.008
839258295.0,719035603.0,1458298880060000.0,0.94
839258295.0,719035603.0,1458298880964000.0,1.036
839258295.0,719035603.0,1458298880984000.0,1.016
839258295.0,719035603.0,1458298880988000.0,1.012
839258295.0,719035603.0,1458298880988000.0,1.012
839258295.0,719035603.0,1458298881928000.0,1.072
839258295.0,719035603.0,1458298887848000.0,1.152
839258295.0,719035603.0,1458298891920000.0,1.08
839258295.0,719035603.0,1458298899976000.0,1.024
839258295.0,719035603.0,1458298899988000.0,1.012
839258295.0,719035603.0,1458298899992000.0,1.008
839258295.0,719035603.0,1458298900008000.0,0.992
839258295.0,719035603.0,1458298901932000.0,1.068
839258295.0,719035603.0,1458298901936000.0,1.064
839258295.0,719035603.0,1458298901940000.0,1.06
839258295.0,719035603.0,1458298902064000.0,0.936
839258295.0,719035603.0,1458298903008000.0,0.992
839258295.0,719035603.0,1458298903020000.0,0.98
839258295.0,719035603.0,1458298903040000.0,0.96
839258295.0,719035603.0,1458298903936000.0,1.064
839258295.0,719035603.0,1458298906864000.0,1.136
839258295.0,719035603.0,1458298907004000.0,0.996
839258295.0,719035603.0,1458298907020000.0,0.98
