srcip,dstip,ts,td
612512253,719035226,2283902.3541088062,0.21180216750994527
612512253,719035226,3967949.577734681,0.5521148322401023
612512253,719035226,3972303.0484957024,0.2719575821228607
612512253,719035226,3976510.7312225667,0.2680786111693297
612512253,719035226,3980769.0486331014,0.268073512346262
612512253,719035226,4984795.6993017495,0.2680826775828142
612512253,719035226,5984225.431695765,0.2679653567714065
612512253,719035226,6972520.270208204,0.27212102004139227
612512253,719035226,7956803.468358977,0.27205033403446977
612512253,719035226,12092555.866628291,0.24399134184586682
612512253,719035226,12144612.616541183,0.20783703811733145
612512253,719035226,12148674.780385531,0.2678413230686887
612512253,719035226,27140640.475726433,0.04390490734475784
612512253,719035226,28128627.8990071,0.2719589792336844
612512253,719035226,30140299.96496685,20.16811943981533
612512253,719035226,30816757.481593166,0.584122459975266
612512253,719035226,30852229.113758888,5.172096298596195
612512253,719035226,31836498.4016367,0.27595448375211223
612512253,719035226,32852114.400090005,0.2560843496937509
612512253,719035226,34735954.1444298,0.2880630789774339
612512253,719035226,34744303.15916533,0.2637992966273177
612512253,719035226,35740193.940272346,0.27215235856807407
612512253,719035226,39732405.01318639,0.16828613704107864
612512253,719035226,41720244.038548246,0.3239037787607723
612512253,719035226,41844005.1314631,0.19594018169821648
612512253,719035226,42616201.93563484,0.39200369292619935
612512253,719035226,42672779.1806502,0.2119985375500184
612512253,719035226,44980781.75185252,0.28406415966451265
612512253,719035226,45268833.19816415,0.27975849699521266
612512253,719035226,45412763.738925725,0.8560957810531818
612512253,719035226,47293065.1528767,0.3119584255011735
612512253,719035226,47308707.59243632,0.20422450261061972
612512253,719035226,48288156.92723774,0.275960910260996
612512253,719035226,48592185.760230176,0.21591445419145094
612512253,719035226,48692274.4752191,0.18006226376241538
612512253,719035226,49080465.957859345,0.23193098276557406
612512253,719035226,52079994.103895605,5.99616666812191
612512253,719035226,52080023.36107901,0.27190178422644173
612512253,719035226,52244370.05575875,0.3156928908879554
612512253,719035226,54024165.667533986,0.4401123665304869
612512253,719035226,54051998.54825154,0.49188149960761607
612512253,719035226,55047610.48497666,0.2720278768144755
612512253,719035226,55055834.01577339,0.2602082929364859
